open,high,low,close,tick_volume
88.82,88.82,88.71,88.75,232
88.74,88.82,88.67,88.68,341
88.69,88.7,88.29,88.36,564
88.35,88.45,88.12,88.14,485
88.13,88.23,88.07,88.2,523
88.19,88.34,88.19,88.2,387
88.21,88.61,88.0,88.45,570
88.44,88.94,88.43,88.76,764
88.77,89.2,88.76,89.11,772
89.1,89.38,89.08,89.08,602
89.07,89.14,88.88,89.04,493
89.05,89.06,88.69,88.76,390
88.75,88.87,88.74,88.8,221
88.79,88.84,88.45,88.57,303
88.56,88.68,88.54,88.62,277
88.63,88.65,88.57,88.62,198
88.61,88.66,88.58,88.6,149
88.59,88.61,88.55,88.59,135
88.56,88.7,88.56,88.69,136
88.68,88.69,88.48,88.53,242
88.54,88.59,88.22,88.45,416
88.46,88.5,88.28,88.43,306
88.42,88.47,88.21,88.27,345
88.26,88.36,88.25,88.3,211
88.31,88.36,88.23,88.26,266
88.27,88.38,88.16,88.33,385
88.32,88.4,88.2,88.22,375
88.23,88.32,88.14,88.27,341
88.26,88.35,88.16,88.23,328
88.24,88.29,88.18,88.27,212
88.26,88.56,88.23,88.38,351
88.37,88.4,88.23,88.39,294
88.38,88.51,88.24,88.29,471
88.3,88.68,88.29,88.5,616
88.49,88.64,88.38,88.39,507
88.4,88.51,88.32,88.43,384
88.44,88.44,88.22,88.31,289
88.3,88.6,88.3,88.45,460
88.46,88.53,88.35,88.5,328
88.51,88.52,88.38,88.47,242
88.48,88.48,88.39,88.39,165
88.4,88.43,88.35,88.38,153
88.37,88.48,88.35,88.46,110
88.47,88.77,88.47,88.75,407
88.74,88.87,88.68,88.72,408
88.73,89.13,88.73,89.08,398
89.07,89.22,88.94,89.14,342
89.13,89.2,89.06,89.18,254
89.2,89.29,89.12,89.17,350
89.16,89.26,89.16,89.23,259
89.24,89.27,89.1,89.22,401
89.21,89.42,89.2,89.28,417
89.29,89.34,89.18,89.19,278
89.2,89.22,88.83,88.84,362
88.83,88.93,88.79,88.88,326
88.87,88.87,88.65,88.74,332
88.75,89.21,88.71,89.2,403
89.19,89.44,89.18,89.35,672
89.34,89.57,89.32,89.42,588
89.43,89.79,89.38,89.68,441
89.67,89.86,89.61,89.76,449
89.75,89.87,89.72,89.83,258
89.82,89.87,89.78,89.85,219
89.86,89.86,89.75,89.77,213
